customer_id,customer_name,city,region
C1673,Indranil Master,Chandigarh,North
C2089,Kashvi Sunder,Hyderabad,South
C190,Adira Gokhale,Pune,West
C3378,Renee Luthra,Lucknow,North
C2530,Manjari Kar,Jaipur,North
C1278,Eshani Venkatesh,Coimbatore,South
C379,Anahi Rajagopalan,Patna,East
C3208,Raghav Aurora,Ranchi,East
C3847,Seher Sami,Guwahati,East
C1087,Divij Varma,Chandigarh,North
C3802,Sana Trivedi,Delhi,North
C788,Biju Chandra,Chandigarh,North
C2590,Miraan Chacko,Hyderabad,South
C4137,Taimur Raju,Hyderabad,South
C2382,Lavanya Gara,Ranchi,East
C4310,Tushar Bahri,Kolkata,East
C1008,Dharmajan Solanki,Hyderabad,South
C1187,Ehsaan Rout,Coimbatore,South
C2897,Nishith Sandal,Ahmedabad,West
C802,Biju Shanker,Surat,West
C2529,Manjari Gill,Lucknow,North
C3861,Shaan Doshi,Bangalore,South
C4150,Tanya Krishna,Surat,West
C3665,Saksham Borde,Chandigarh,North
C284,Alia Gour,Coimbatore,South
C1391,Gatik Sodhi,Thiruvananthapuram,South
C1809,Jayan Bhargava,Goa,West
C3767,Samiha Hegde,Guwahati,East
C2079,Kashvi Khatri,Ahmedabad,West
C1805,Ivana Tripathi,Delhi,North
C3433,Rhea Shankar,Bhubaneswar,East
C984,Dhanush Toor,Chennai,South
C2011,Kaira Ratta,Jaipur,North
C2624,Miraya Toor,Ahmedabad,West
C4493,Vedika Jain,Jaipur,North
C372,Anahi Chandran,Bhubaneswar,East
C1884,Jhanvi Date,Coimbatore,South
C2993,Oorja Kanda,Lucknow,North
C2758,Navya Ramaswamy,Thiruvananthapuram,South
C2327,Lakshay Bhatt,Bangalore,South
C4791,Zara Acharya,Chennai,South
C1917,Jivika Yadav,Kolkata,East
C2090,Kashvi Tata,Chennai,South
C747,Bhamini Mann,Patna,East
C4044,Siya Dutta,Amritsar,North
C2865,Nirvi Dube,Mumbai,West
C1944,Jivin Sood,Amritsar,North
C1499,Himmat Kashyap,Chennai,South
C4029,Shray Sinha,Ahmedabad,West
C3705,Samaira Suri,Coimbatore,South
C2316,Lagan Sridhar,Chandigarh,North
C3177,Priyansh Mander,Mumbai,West
C2945,Nitya Soman,Bhubaneswar,East
C1351,Fateh Cheema,Ranchi,East
C4359,Urvi Dayal,Bhubaneswar,East
C628,Arnav Bava,Jaipur,North
C3151,Prisha Ganesh,Ahmedabad,West
C4510,Vedika Thakur,Bhubaneswar,East
C4203,Taran Rajagopalan,Pune,West
C1318,Faiyaz Sawhney,Bhubaneswar,East
C3343,Rati Raval,Patna,East
C2563,Mannat Vaidya,Hyderabad,South
C3051,Pihu Char,Bhubaneswar,East
C4739,Yuvraj  Lad,Ranchi,East
C3860,Shaan Dhar,Hyderabad,South
C678,Azad Raj,Mumbai,West
C4835,Zoya Gole,Mumbai,West
C1510,Hiran Agrawal,Ranchi,East
C1392,Gatik Viswanathan,Patna,East
C1573,Hrishita Reddy,Lucknow,North
C1802,Ivana Shere,Pune,West
C1277,Eshani Thaman,Ranchi,East
C2649,Mishti Bala,Patna,East
C4819,Zeeshan Dhar,Guwahati,East
C4419,Vaibhav Manda,Guwahati,East
C2546,Mannat Bhavsar,Surat,West
C3368,Renee Behl,Bangalore,South
C72,Aarush Batra,Patna,East
C2476,Mamooty Dara,Hyderabad,South
C4551,Vidur Sanghvi,Pune,West
C2054,Kartik Gokhale,Coimbatore,South
C2818,Nehmat Dayal,Surat,West
C1999,Kaira Bhakta,Hyderabad,South
C3692,Samaira Kata,Pune,West
C3967,Shayak Saxena,Bangalore,South
C4167,Tara Doctor,Coimbatore,South
C707,Badal Rama,Amritsar,North
C1696,Indrans Sarna,Patna,East
C1358,Fateh Jha,Lucknow,North
C374,Anahi Comar,Patna,East
C1410,Gokul Mahal,Surat,West
C2252,Kismat Chandran,Thiruvananthapuram,South
C2403,Madhav Bhatti,Chandigarh,North
C4754,Yuvraj  Walia,Thiruvananthapuram,South
C3535,Rohan Gole,Hyderabad,South
C3415,Rhea Bath,Goa,West
C4656,Yashvi Bath,Thiruvananthapuram,South
C2889,Nishith Jha,Mumbai,West
C1338,Farhan Rajagopalan,Surat,West
C1220,Elakshi Chandran,Ranchi,East
C344,Amani Verma,Chandigarh,North
C2077,Kashvi Johal,Goa,West
C4335,Umang Gola,Mumbai,West
C827,Chirag Boase,Pune,West
C874,Damini Tandon,Delhi,North
C1382,Gatik Guha,Hyderabad,South
C1881,Jhanvi Boase,Hyderabad,South
C3116,Pranay Roy,Bhubaneswar,East
C2329,Lakshay Chad,Delhi,North
C493,Aniruddh Mammen,Pune,West
C4685,Yasmin Goswami,Chandigarh,North
C2952,Ojas Datta,Goa,West
C1807,Jayan Bawa,Amritsar,North
C4251,Tejas Kadakia,Ahmedabad,West
C4113,Sumer Savant,Pune,West
C1063,Divij Bhardwaj,Ahmedabad,West
C2991,Oorja Gupta,Pune,West
C898,Darshit Srinivas,Thiruvananthapuram,South
C3800,Sana Srinivas,Coimbatore,South
C86,Aarush Raja,Thiruvananthapuram,South
C3806,Sara Barman,Mumbai,West
C2171,Kiaan Gade,Ahmedabad,West
C2245,Kimaya Tara,Chandigarh,North
C2466,Mahika Tak,Bhubaneswar,East
C3229,Raghav Master,Surat,West
C3638,Saira Baral,Goa,West
C2737,Nakul Swaminathan,Ranchi,East
C3455,Riaan Mahal,Delhi,North
C1135,Diya Mangal,Surat,West
C176,Adira Bains,Patna,East
C1117,Divyansh Thakkar,Guwahati,East
C2726,Nakul Choudhury,Ranchi,East
C1947,Jivin Varughese,Chennai,South
C1550,Hrishita Bains,Guwahati,East
C2756,Navya Lad,Chandigarh,North
C85,Aarush Mani,Thiruvananthapuram,South
C597,Arhaan Varty,Mumbai,West
C2104,Kavya Korpal,Guwahati,East
C2505,Manikya Kulkarni,Chennai,South
C1858,Jayant Varkey,Bangalore,South
C3549,Rohan Wason,Bangalore,South
C1574,Hrishita Sagar,Coimbatore,South
C4228,Tarini Sani,Chandigarh,North
C3357,Raunak Gulati,Hyderabad,South
C2648,Misha Venkatesh,Hyderabad,South
C3897,Shamik Agate,Amritsar,North
C3749,Samarth Shan,Chennai,South
C2139,Khushi Baral,Amritsar,North
C4334,Umang Ghose,Surat,West
C3875,Shalv Agarwal,Surat,West
C3381,Renee Reddy,Guwahati,East
C2425,Madhup Borde,Ahmedabad,West
C2561,Mannat Sibal,Coimbatore,South
C2474,Mamooty Chana,Bangalore,South
C3434,Rhea Sura,Jaipur,North
C4796,Zara Doshi,Hyderabad,South
C623,Armaan Tara,Amritsar,North
C2039,Kanav Taneja,Patna,East
C2238,Kimaya Iyengar,Chandigarh,North
C2434,Madhup Keer,Chennai,South
C1715,Ira Ratta,Pune,West
C3226,Raghav Krishna,Guwahati,East
C538,Anya Dass,Coimbatore,South
C2633,Misha Chaudhuri,Bhubaneswar,East
C4333,Umang Dutt,Mumbai,West
C4666,Yashvi Lad,Ranchi,East
C915,Devansh Kaul,Jaipur,North
C4239,Tejas Bal,Coimbatore,South
C2580,Mehul Ramachandran,Bhubaneswar,East
C3932,Shanaya Raju,Delhi,North
C4325,Tushar Krish,Coimbatore,South
C3815,Sara Hayre,Hyderabad,South
C2182,Kiaan Ratta,Bangalore,South
C2415,Madhav Kota,Guwahati,East
C3472,Ritvik Bhatnagar,Delhi,North
C1099,Divit Wason,Guwahati,East
C2143,Khushi Bhasin,Chandigarh,North
C4766,Zain Sahni,Guwahati,East
C1982,Kabir Issac,Mumbai,West
C866,Damini Raj,Ranchi,East
C3840,Seher Dugar,Delhi,North
C2210,Kiara Kant,Amritsar,North
C3997,Shlok Mannan,Kolkata,East
C4529,Veer Kohli,Bhubaneswar,East
C3060,Pihu Kari,Guwahati,East
C2852,Nirvaan Chakraborty,Delhi,North
C4336,Umang Goswami,Bhubaneswar,East
C1209,Ela Singhal,Goa,West
C2944,Nitya Saxena,Bhubaneswar,East
C308,Alisha Dugal,Chandigarh,North
C2644,Misha Shan,Pune,West
C40,Aarav Lata,Surat,West
C3854,Shaan Bath,Lucknow,North
C2557,Mannat Sami,Surat,West
C1516,Hiran Gola,Bhubaneswar,East
C1492,Heer Varty,Coimbatore,South
C4205,Taran Rastogi,Mumbai,West
C855,Damini Boase,Mumbai,West
C2200,Kiara Chatterjee,Kolkata,East
C4482,Vedika Dasgupta,Amritsar,North
C2513,Manikya Subramanian,Patna,East
C1352,Fateh Das,Patna,East
C1621,Inaaya  Karpe,Thiruvananthapuram,South
C4109,Sumer Mangal,Pune,West
C1598,Hunar Sarma,Chandigarh,North
C1472,Heer Dara,Delhi,North
C2684,Mohanlal Ghosh,Guwahati,East
C242,Ahana  Borah,Lucknow,North
C3390,Reyansh Bahri,Amritsar,North
C2947,Ojas Balakrishnan,Amritsar,North
C2118,Kavya Viswanathan,Chennai,South
C2156,Khushi Sant,Thiruvananthapuram,South
C768,Bhavin Dora,Lucknow,North
C34,Aarav Chatterjee,Surat,West
C3098,Piya Sani,Lucknow,North
C1528,Hiran Sundaram,Goa,West
C3026,Parinaaz Dalal,Pune,West
C4392,Uthkarsh Sankaran,Bhubaneswar,East
C4023,Shray Malhotra,Thiruvananthapuram,South
C4827,Zeeshan Singhal,Guwahati,East
C4770,Zain Sule,Patna,East
C1375,Gatik Bora,Kolkata,East
C1677,Indranil Ray,Lucknow,North
C1141,Diya Sura,Ranchi,East
C3355,Raunak Buch,Amritsar,North
C3275,Rania Bhatnagar,Bangalore,South
C3012,Pari Kale,Bhubaneswar,East
C24,Aaina Vohra,Surat,West
C391,Anahi Venkatesh,Guwahati,East
C1161,Drishya Mahajan,Amritsar,North
C1625,Inaaya  Sen,Coimbatore,South
C1760,Ishita Master,Delhi,North
C2130,Keya Ratti,Chandigarh,North
C1683,Indrans Ahluwalia,Chandigarh,North
C3899,Shamik Atwal,Ranchi,East
C1011,Dharmajan Varkey,Goa,West
C1796,Ivana Sagar,Ahmedabad,West
C3353,Raunak Atwal,Hyderabad,South
C4549,Vidur Mallick,Hyderabad,South
C2006,Kaira Joshi,Thiruvananthapuram,South
C68,Aarna Yadav,Chennai,South
C4402,Vaibhav Basu,Thiruvananthapuram,South
C1069,Divij Dhingra,Pune,West
C2231,Kimaya Dua,Amritsar,North
C3271,Rania Aurora,Pune,West
C2155,Khushi Saha,Coimbatore,South
C1384,Gatik Madan,Pune,West
C4213,Taran Talwar,Ranchi,East
C798,Biju Malhotra,Amritsar,North
C4430,Vanya Anand,Chandigarh,North
C4247,Tejas Ghose,Thiruvananthapuram,South
C4762,Zain Kanda,Guwahati,East
C3586,Ryan Raja,Kolkata,East
C4350,Umang Thaman,Hyderabad,South
C2304,Lagan Jhaveri,Mumbai,West
C3681,Saksham Toor,Patna,East
C4734,Yuvraj  Dass,Mumbai,West
C222,Advika Bal,Amritsar,North
C333,Amani Jaggi,Hyderabad,South
C2234,Kimaya Garg,Hyderabad,South
C1511,Hiran Ahuja,Ahmedabad,West
C3781,Samiha Upadhyay,Delhi,North
C1120,Diya Bir,Ahmedabad,West
C2819,Nehmat Dugal,Patna,East
C3771,Samiha Raval,Goa,West
C3272,Rania Bal,Delhi,North
C3825,Sara Virk,Patna,East
C4665,Yashvi Khurana,Lucknow,North
C4503,Vedika Ramachandran,Chennai,South
C304,Alisha Char,Pune,West
C2714,Myra Ramaswamy,Surat,West
C4672,Yasmin Arya,Bhubaneswar,East
C3102,Piya Wable,Chennai,South
C1431,Hansh Ray,Goa,West
C1833,Jayan Toor,Kolkata,East
C1244,Emir Jain,Hyderabad,South
C1436,Hansh Tata,Kolkata,East
C2651,Mishti Chadha,Patna,East
C3938,Shanaya Sani,Chennai,South
C3351,Rati Varty,Coimbatore,South
C4795,Zara Din,Amritsar,North
C245,Ahana  Choudhary,Hyderabad,South
C4246,Tejas Dugar,Ahmedabad,West
C193,Adira Kale,Ranchi,East
C4067,Stuvan Kata,Kolkata,East
C1961,Jiya Rastogi,Kolkata,East
C2420,Madhav Ramakrishnan,Chennai,South
C3289,Rania Sha,Jaipur,North
C3395,Reyansh Chandran,Coimbatore,South
C1996,Kaira Andra,Coimbatore,South
C2815,Nehmat Bakshi,Lucknow,North
C4681,Yasmin Choudhary,Chandigarh,North
C893,Darshit Lanka,Chennai,South
C2018,Kaira Walia,Chennai,South
C148,Abram Mahajan,Goa,West
C1776,Ivan Ray,Guwahati,East
C3124,Prerak Brahmbhatt,Pune,West
C2487,Mamooty Luthra,Bangalore,South
C4313,Tushar Dani,Bhubaneswar,East
C972,Dhanush Loke,Bhubaneswar,East
C3547,Rohan Vora,Hyderabad,South
C4732,Yuvraj  Chad,Surat,West
C4013,Shray Dewan,Surat,West
C4543,Vidur Dutta,Jaipur,North
C1605,Hunar Varty,Mumbai,West
C2652,Mishti Chowdhury,Surat,West
C4427,Vaibhav Singhal,Bangalore,South
C1333,Farhan Kale,Goa,West
C1119,Divyansh Varma,Guwahati,East
C1248,Emir Kulkarni,Kolkata,East
C1235,Elakshi Sangha,Goa,West
C4585,Vivaan Basu,Patna,East
C859,Damini Hora,Chandigarh,North
C114,Aaryahi Taneja,Chandigarh,North
C1508,Himmat Warrior,Surat,West
C1697,Indrans Seth,Ahmedabad,West
C3872,Shaan Sunder,Surat,West
C123,Aayush Kakar,Thiruvananthapuram,South
C1094,Divit Koshy,Jaipur,North
C2331,Lakshay Devan,Chandigarh,North
C2312,Lagan Sarna,Goa,West
C1474,Heer Dugal,Guwahati,East
C928,Dhanuk Atwal,Amritsar,North
C1280,Eva Arora,Guwahati,East
C2086,Kashvi Sandhu,Mumbai,West
C3111,Pranay Iyengar,Lucknow,North
C2052,Kartik Dutt,Guwahati,East
C1105,Divyansh Bumb,Pune,West
C3881,Shalv Garde,Kolkata,East
C3732,Samarth Brar,Ranchi,East
C1629,Inaaya  Subramanian,Patna,East
C4108,Sumer Majumdar,Chennai,South
C3219,Raghav Hari,Goa,West
C1955,Jiya Chaudhary,Patna,East
C2946,Ojas Bala,Surat,West
C3739,Samarth Gera,Mumbai,West
C3737,Samarth Dar,Ahmedabad,West
C4301,Trisha Sodhi,Hyderabad,South
C3042,Parinaaz Sidhu,Guwahati,East
C1377,Gatik Chaudhary,Patna,East
C1122,Diya Buch,Delhi,North
C929,Dhanuk Bava,Bangalore,South
C2537,Manjari Rajagopal,Pune,West
C43,Aarav Rastogi,Kolkata,East
C2124,Keya Edwin,Bangalore,South
C3283,Rania Raman,Coimbatore,South
C1555,Hrishita Bera,Bangalore,South
C3774,Samiha Sachar,Pune,West
C650,Ayesha D’Alia,Thiruvananthapuram,South
C2232,Kimaya Dugar,Bhubaneswar,East
C651,Ayesha Garde,Surat,West
C613,Armaan Krishnamurthy,Thiruvananthapuram,South
C4710,Yasmin Wable,Pune,West
C2574,Mehul Hayre,Ahmedabad,West
C251,Ahana  Ray,Chennai,South
C2938,Nitya Kohli,Bangalore,South
C3288,Rania Sarma,Goa,West
C1814,Jayan Chanda,Kolkata,East
C4091,Suhana Raval,Bangalore,South
C1709,Ira Date,Coimbatore,South
C412,Anahita Verma,Goa,West
C814,Charvi Ganesh,Delhi,North
C2655,Mishti Gupta,Amritsar,North
C1734,Ishaan Madan,Lucknow,North
C2414,Madhav Kashyap,Mumbai,West
C3591,Ryan Tank,Delhi,North
C209,Advik Contractor,Pune,West
C941,Dhanuk Krish,Chennai,South
C1994,Kabir Sunder,Bangalore,South
C2910,Nitara Contractor,Thiruvananthapuram,South
C2302,Lagan Hans,Guwahati,East
C177,Adira Bala,Jaipur,North
C3444,Riaan Dutta,Coimbatore,South
C4148,Tanya Goel,Ranchi,East
C4437,Vanya Gade,Lucknow,North
C2426,Madhup Bumb,Delhi,North
C1823,Jayan Jaggi,Kolkata,East
C2942,Nitya Saini,Bhubaneswar,East
C195,Adira Kota,Surat,West
C1703,Ira Bains,Chandigarh,North
C834,Chirag Dugar,Pune,West
C981,Dhanush Tandon,Amritsar,North
C53,Aarna Chakrabarti,Goa,West
C856,Damini Goel,Mumbai,West
C4054,Siya Subramaniam,Chandigarh,North
C465,Anika Chaudhry,Coimbatore,South
C4226,Tarini Manne,Pune,West
C1000,Dharmajan Kapadia,Lucknow,North
C2970,Onkar Dhar,Hyderabad,South
C3755,Samarth Wagle,Mumbai,West
C3084,Piya Khurana,Coimbatore,South
C946,Dhanuk Rao,Hyderabad,South
C3922,Shanaya Desai,Chennai,South
C1755,Ishita Khosla,Bhubaneswar,East
C2749,Navya Dora,Bhubaneswar,East
C71,Aarush Bains,Kolkata,East
C3823,Sara Sarna,Patna,East
C4691,Yasmin Konda,Hyderabad,South
C4655,Yashvi Banik,Bangalore,South
C987,Dhanush Vig,Pune,West
C4822,Zeeshan Gala,Amritsar,North
C961,Dhanush Dhingra,Patna,East
C1980,Kabir Golla,Chandigarh,North
C4111,Sumer Ramachandran,Chennai,South
C2704,Myra Chatterjee,Bangalore,South
C1432,Hansh Sankaran,Chandigarh,North
C4017,Shray Hayre,Ahmedabad,West
C2061,Kartik Sagar,Ahmedabad,West
C1718,Ira Subramanian,Hyderabad,South
C3838,Seher Din,Guwahati,East
C1133,Diya Mahal,Patna,East
C2805,Neelofar Karnik,Goa,West
C3608,Saanvi Sawhney,Kolkata,East
C489,Aniruddh Kar,Surat,West
C2398,Lavanya Wable,Thiruvananthapuram,South
C1753,Ishita Kaur,Ahmedabad,West
C3555,Romil Dugal,Lucknow,North
C2739,Nakul Varghese,Ahmedabad,West
C345,Amira Bora,Mumbai,West
C2725,Nakul Chand,Amritsar,North
C3794,Sana Kalita,Coimbatore,South
C4705,Yasmin Sood,Pune,West
C2271,Krish Dar,Chennai,South
C4698,Yasmin Saran,Surat,West
C1449,Hazel Dhar,Hyderabad,South
C4501,Vedika Mane,Amritsar,North
C3930,Shanaya Kapoor,Chandigarh,North
C4810,Zara Varghese,Goa,West
C1615,Inaaya  Dara,Amritsar,North
C4072,Stuvan Sangha,Hyderabad,South
C4168,Tara Gill,Amritsar,North
C3605,Saanvi Sahni,Goa,West
C3474,Ritvik Dash,Delhi,North
C1535,Hridaan Gade,Pune,West
C2096,Kavya Bajaj,Coimbatore,South
C4707,Yasmin Uppal,Goa,West
C4513,Vedika Yadav,Ranchi,East
C2394,Lavanya Srivastava,Bangalore,South
C1745,Ishita Chacko,Lucknow,North
C4760,Zain Guha,Patna,East
C3813,Sara Deshmukh,Pune,West
C934,Dhanuk Din,Delhi,North
C4122,Taimur Banerjee,Delhi,North
C1580,Hunar Aggarwal,Coimbatore,South
C605,Armaan Dugar,Bhubaneswar,East
C1192,Ehsaan Srivastava,Pune,West
C1643,Indrajit Kapadia,Pune,West
C4405,Vaibhav Bora,Guwahati,East
C4115,Sumer Thakkar,Thiruvananthapuram,South
C2254,Kismat Das,Lucknow,North
C3615,Saanvi Yogi,Chennai,South
C1022,Dhruv Divan,Coimbatore,South
C4843,Zoya Sami,Coimbatore,South
C2662,Mishti Manne,Coimbatore,South
C1910,Jivika Ratti,Bhubaneswar,East
C1545,Hridaan Shan,Guwahati,East
C3034,Parinaaz D’Alia,Goa,West
C1812,Jayan Chahal,Hyderabad,South
C1005,Dharmajan Ratti,Surat,West
C1028,Dhruv Kulkarni,Patna,East
C1834,Jayan Vasa,Lucknow,North
C1679,Indranil Sood,Guwahati,East
C2629,Misha Bandi,Coimbatore,South
C3976,Shlok Bakshi,Thiruvananthapuram,South
C4360,Urvi Ganesh,Ranchi,East
C3110,Pranay Gola,Pune,West
C157,Adah Bassi,Thiruvananthapuram,South
C2785,Nayantara Savant,Amritsar,North
C1979,Kabir Gill,Hyderabad,South
C2040,Kanav Tank,Coimbatore,South
C2774,Nayantara Hegde,Bangalore,South
C4240,Tejas Bhardwaj,Jaipur,North
C880,Darshit Borra,Bangalore,South
C4617,Vritika Gopal,Amritsar,North
C2977,Onkar Rajagopalan,Mumbai,West
C3030,Parinaaz Dewan,Surat,West
C2568,Mehul Bhatti,Jaipur,North
C4537,Vidur Dani,Goa,West
C4736,Yuvraj  Garde,Ahmedabad,West
C1837,Jayant Atwal,Amritsar,North
C2597,Miraan Jayaraman,Pune,West
C3980,Shlok Bose,Jaipur,North
C2228,Kimaya Bansal,Pune,West
C692,Badal Chaudhary,Kolkata,East
C1953,Jiya Chacko,Bhubaneswar,East
C3634,Sahil Srinivasan,Lucknow,North
C1771,Ivan Kashyap,Pune,West
C4330,Umang Barad,Jaipur,North
C4743,Yuvraj  Mand,Kolkata,East
C4735,Yuvraj  Deo,Amritsar,North
C2771,Nayantara Bhalla,Hyderabad,South
C2087,Kashvi Sekhon,Bhubaneswar,East
C1874,Jayesh Ratti,Thiruvananthapuram,South
C3695,Samaira Mane,Amritsar,North
C1648,Indrajit Rao,Amritsar,North
C4565,Vihaan Chaudhari,Ahmedabad,West
C3607,Saanvi Sankar,Bhubaneswar,East
C2859,Nirvaan Rama,Hyderabad,South
C1548,Hridaan Swaminathan,Coimbatore,South
C3129,Prerak Dora,Amritsar,North
C2080,Kashvi Mani,Coimbatore,South
C1737,Ishaan Sagar,Jaipur,North
C4290,Trisha Kari,Delhi,North
C2005,Kaira Gour,Goa,West
C1923,Jivin Chakrabarti,Kolkata,East
C232,Advika Majumdar,Delhi,North
C4096,Sumer Basu,Kolkata,East
C4452,Vardaniya Barad,Ranchi,East
C4557,Vihaan Aurora,Surat,West
C1489,Heer Subramaniam,Ranchi,East
C3715,Samar Dhaliwal,Guwahati,East
C1993,Kabir Sundaram,Thiruvananthapuram,South
C4279,Trisha Balan,Delhi,North
C4723,Yuvaan Sankar,Thiruvananthapuram,South
C169,Adah Raj,Lucknow,North
C364,Anahi Aggarwal,Chandigarh,North
C1219,Elakshi Batra,Hyderabad,South
C368,Anahi Balakrishnan,Goa,West
C1611,Inaaya  Ben,Goa,West
C3058,Pihu Kalla,Ahmedabad,West
C4272,Tiya Mall,Goa,West
C4799,Zara Kakar,Chennai,South
C2975,Onkar Kohli,Chandigarh,North
C2259,Kismat Kalita,Hyderabad,South
C1390,Gatik Singh,Pune,West
C1197,Ela Chanda,Thiruvananthapuram,South
C2526,Manjari Dixit,Chennai,South
C2107,Kavya Luthra,Thiruvananthapuram,South
C4031,Shray Venkataraman,Mumbai,West
C1919,Jivin Ben,Pune,West
C2209,Kiara Iyer,Chennai,South
C41,Aarav Loke,Hyderabad,South
C4363,Urvi Khatri,Bangalore,South
C2867,Nirvi Kadakia,Coimbatore,South
C2617,Miraya Lad,Surat,West
C1111,Divyansh Rastogi,Coimbatore,South
C140,Abram Chaudry,Pune,West
C4456,Vardaniya Chakrabarti,Chennai,South
C104,Aaryahi Kari,Bangalore,South
C3761,Samiha Chopra,Kolkata,East
C125,Aayush Sengupta,Ranchi,East
C876,Darshit Agrawal,Hyderabad,South
C1956,Jiya Desai,Guwahati,East
C2289,Krish Vaidya,Chennai,South
C4326,Tushar Sachdev,Amritsar,North
C2482,Mamooty Hans,Chandigarh,North
C2885,Nishith Bir,Bhubaneswar,East
C3728,Samar Upadhyay,Lucknow,North
C3252,Ranbir Kant,Patna,East
C2333,Lakshay Dhar,Lucknow,North
C3249,Ranbir Dugal,Lucknow,North
C4652,Yakshit Sur,Bhubaneswar,East
C4257,Tejas Sastry,Kolkata,East
C3575,Ryan Chad,Ranchi,East
C1865,Jayesh Chander,Coimbatore,South
C4749,Yuvraj  Shroff,Pune,West
C2180,Kiaan Mander,Kolkata,East
C2441,Madhup Sagar,Coimbatore,South
C4184,Taran Bala,Guwahati,East
C1590,Hunar Johal,Kolkata,East
C2408,Madhav Halder,Bangalore,South
C3074,Piya Amble,Ranchi,East
C3626,Sahil Deshmukh,Thiruvananthapuram,South
C2919,Nitara Sahota,Chandigarh,North
C2073,Kashvi Chahal,Ahmedabad,West
C1706,Ira Borra,Thiruvananthapuram,South
C643,Arnav Shroff,Patna,East
C2874,Nirvi Sankaran,Pune,West
C3374,Renee Ganesan,Jaipur,North
C4550,Vidur Mannan,Guwahati,East
C2236,Kimaya Halder,Ahmedabad,West
C518,Anvi Kapoor,Jaipur,North
C399,Anahita De,Thiruvananthapuram,South
C641,Arnav Savant,Pune,West
C1012,Dharmajan Vora,Goa,West
C4146,Tanya Dave,Pune,West
C4156,Tanya Sankaran,Mumbai,West
C278,Alia Bhasin,Lucknow,North
C1072,Divij Gade,Pune,West
C461,Anika Balasubramanian,Bhubaneswar,East
C986,Dhanush Varughese,Amritsar,North
C1370,Fateh Tak,Bangalore,South
C4337,Umang Gulati,Delhi,North
C3742,Samarth Kurian,Goa,West
C698,Badal Karan,Bhubaneswar,East
C4398,Uthkarsh Tara,Thiruvananthapuram,South
C4230,Tarini Sarna,Chandigarh,North
C2504,Manikya Kara,Goa,West
C584,Arhaan Garg,Ahmedabad,West
C1882,Jhanvi Char,Mumbai,West
C1020,Dhruv Chakraborty,Bhubaneswar,East
C2926,Nitya Bajwa,Kolkata,East
C3266,Ranbir Singhal,Coimbatore,South
C2360,Lakshit Mahajan,Kolkata,East
C3137,Prerak Sankaran,Lucknow,North
C1162,Drishya Maharaj,Guwahati,East
C3312,Rasha Saxena,Coimbatore,South
C2653,Mishti Dayal,Coimbatore,South
C4145,Tanya Chowdhury,Patna,East
C3539,Rohan Khare,Surat,West
C910,Devansh Dhar,Ranchi,East
C1596,Hunar Sachdev,Amritsar,North
C4573,Vihaan Hora,Bhubaneswar,East
C3734,Samarth Chad,Thiruvananthapuram,South
C3035,Parinaaz Gandhi,Pune,West
C194,Adira Khanna,Bangalore,South
C703,Badal Mand,Hyderabad,South
C1265,Eshani Kade,Amritsar,North
C2256,Kismat Doshi,Mumbai,West
C1268,Eshani Karpe,Thiruvananthapuram,South
C1057,Dishani Sharaf,Thiruvananthapuram,South
C4610,Vritika Devi,Amritsar,North
C3518,Riya Kala,Ahmedabad,West
C3778,Samiha Setty,Amritsar,North
C3933,Shanaya Ramanathan,Lucknow,North
C2433,Madhup Karpe,Bangalore,South
C2178,Kiaan Madan,Kolkata,East
C4464,Vardaniya Mandal,Pune,West
C3978,Shlok Bhandari,Amritsar,North
C2475,Mamooty Choudhry,Amritsar,North
C735,Baiju Vig,Ahmedabad,West
C3775,Samiha Sandal,Hyderabad,South
C4220,Tarini Dada,Bangalore,South
C1497,Himmat Gaba,Lucknow,North
C1719,Ira Trivedi,Ahmedabad,West
C3716,Samar Dhawan,Lucknow,North
C2900,Nishith Sastry,Ahmedabad,West
C2931,Nitya Cherian,Ranchi,East
C492,Aniruddh Magar,Thiruvananthapuram,South
C2422,Madhav Rau,Bangalore,South
C3146,Prisha Behl,Thiruvananthapuram,South
C4818,Zeeshan Deol,Pune,West
C256,Ahana  Vig,Bangalore,South
C1139,Diya Shanker,Ahmedabad,West
C4075,Stuvan Srinivas,Amritsar,North
C145,Abram Hayer,Coimbatore,South
C2134,Keya Sarna,Ahmedabad,West
C3957,Shayak Karpe,Patna,East
C2981,Onkar Toor,Kolkata,East
C3961,Shayak Mandal,Guwahati,East
C4154,Tanya Sabharwal,Jaipur,North
C3714,Samar Chandra,Guwahati,East
C2317,Lagan Subramanian,Guwahati,East
C4351,Umang Varghese,Ranchi,East
C449,Anaya Chaudhari,Ranchi,East
C725,Baiju Kant,Pune,West
C2217,Kiara Sabharwal,Mumbai,West
C3843,Seher Karan,Guwahati,East
C171,Adah Ratta,Lucknow,North
C1134,Diya Mand,Guwahati,East
C4492,Vedika Hegde,Bangalore,South
C4676,Yasmin Bir,Thiruvananthapuram,South
C1180,Ehsaan Ghosh,Delhi,North
C3057,Pihu Jaggi,Guwahati,East
C2298,Lagan Date,Delhi,North
C4626,Vritika Wadhwa,Kolkata,East
C1838,Jayant Bose,Patna,East
C1826,Jayan Mane,Bangalore,South
C838,Chirag Johal,Lucknow,North
C4563,Vihaan Biswas,Patna,East
C1323,Faiyaz Yadav,Bhubaneswar,East
