customer_id,lifetime_revenue,lifetime_profit,num_orders,first_order_date,last_order_date,customer_lifetime_days,customer_name,city,region
C1251,150100.8,28260.17,1,2024-08-03,2024-08-03,0,Emir Sastry,Hyderabad,South
C1252,215092.8,28142.22,1,2025-03-03,2025-03-03,0,Emir Shere,Delhi,North
C1253,20072.0,2542.42,1,2024-06-23,2024-06-23,0,Emir Subramaniam,Coimbatore,South
C1254,91945.0,10926.62,1,2024-08-20,2024-08-20,0,Emir Tak,Surat,West
C1255,74442.0,10036.39,1,2023-10-07,2023-10-07,0,Emir Talwar,Coimbatore,South
C1256,31246.0,6159.83,1,2024-03-06,2024-03-06,0,Emir Vasa,Hyderabad,South
C1257,41153.6,8298.86,2,2024-01-19,2024-02-01,13,Eshani Anand,Bangalore,South
C1258,245651.0,51927.61,1,2025-05-06,2025-05-06,0,Eshani Arya,Ranchi,East
C1259,9347.2,861.5,1,2024-02-09,2024-02-09,0,Eshani Balay,Ranchi,East
C126,348992.1,52614.97,2,2024-03-09,2025-02-27,355,Aayush Setty,Bhubaneswar,East
C1260,236648.8,13046.37,1,2024-03-08,2024-03-08,0,Eshani Chana,Amritsar,North
C1261,171135.6,39686.76,1,2024-05-20,2024-05-20,0,Eshani Chopra,Guwahati,East
C1262,185212.0,45900.32,1,2024-10-15,2024-10-15,0,Eshani Dora,Mumbai,West
C1263,1848.75,432.21,1,2024-11-08,2024-11-08,0,Eshani Ganguly,Jaipur,North
C1264,182709.2,26825.3,1,2024-05-20,2024-05-20,0,Eshani Ghose,Ahmedabad,West
C1265,40352.0,6953.96,1,2024-12-16,2024-12-16,0,Eshani Kade,Amritsar,North
C1266,336961.4,70705.19,2,2024-04-21,2024-05-22,31,Eshani Kala,Bangalore,South
C1267,54092.3,12966.11,1,2024-02-01,2024-02-01,0,Eshani Kari,Lucknow,North
C1268,24778.0,2842.74,1,2024-09-18,2024-09-18,0,Eshani Karpe,Thiruvananthapuram,South
C1269,187605.0,38477.9,1,2024-05-10,2024-05-10,0,Eshani Kashyap,Coimbatore,South
C127,44726.4,9396.33,1,2025-04-02,2025-04-02,0,Aayush Sood,Chandigarh,North
C1270,321593.25,40730.55,1,2024-11-27,2024-11-27,0,Eshani Mann,Guwahati,East
C1271,220561.5,48660.78,1,2024-12-30,2024-12-30,0,Eshani Sahota,Thiruvananthapuram,South
C1272,319065.0,36797.04,1,2024-02-12,2024-02-12,0,Eshani Sani,Thiruvananthapuram,South
C1273,180288.0,40876.74,1,2023-10-10,2023-10-10,0,Eshani Saran,Thiruvananthapuram,South
C1274,73075.5,13185.79,1,2023-12-31,2023-12-31,0,Eshani Shenoy,Ahmedabad,West
C1275,18787.2,3486.09,1,2024-12-31,2024-12-31,0,Eshani Swaminathan,Lucknow,North
C1276,165205.0,31468.02,1,2023-10-05,2023-10-05,0,Eshani Tandon,Patna,East
C1277,43242.4,6551.31,1,2024-03-10,2024-03-10,0,Eshani Thaman,Ranchi,East
C1278,38327.75,7592.64,1,2025-05-14,2025-05-14,0,Eshani Venkatesh,Coimbatore,South
C1279,142615.9,7163.76,1,2024-08-28,2024-08-28,0,Eshani Vohra,Ahmedabad,West
C128,158786.8,19939.77,1,2024-05-22,2024-05-22,0,Aayush Sur,Amritsar,North
C1280,64688.4,9795.77,1,2025-01-15,2025-01-15,0,Eva Arora,Guwahati,East
C1281,136404.0,33860.63,1,2023-11-03,2023-11-03,0,Eva Babu,Guwahati,East
C1282,189645.0,31008.73,1,2024-01-19,2024-01-19,0,Eva Bhandari,Pune,West
C1283,344245.5,71278.79,1,2025-08-03,2025-08-03,0,Eva Brar,Bhubaneswar,East
C1284,11565.3,969.43,1,2024-07-12,2024-07-12,0,Eva Dar,Thiruvananthapuram,South
C1285,188886.6,17971.48,1,2024-12-08,2024-12-08,0,Eva Deshpande,Thiruvananthapuram,South
C1286,92074.09999999999,14011.31,2,2024-04-08,2025-01-04,271,Eva Devan,Chennai,South
C1287,1333.8,72.75,1,2024-05-05,2024-05-05,0,Eva Gopal,Patna,East
C1288,60854.4,5830.96,1,2024-02-04,2024-02-04,0,Eva Jhaveri,Amritsar,North
C1289,2513.7,535.45,1,2023-10-31,2023-10-31,0,Eva Khatri,Chandigarh,North
C129,823.5,127.44,1,2024-01-27,2024-01-27,0,Aayush Tak,Delhi,North
C1290,60253.95,8228.46,1,2024-01-13,2024-01-13,0,Eva Lalla,Amritsar,North
C1291,149654.0,21057.2,1,2023-12-26,2023-12-26,0,Eva Rajan,Surat,West
C1292,306908.0,43168.59,1,2025-06-28,2025-06-28,0,Eva Sahota,Amritsar,North
C1293,7634.7,1420.66,1,2024-05-07,2024-05-07,0,Eva Sarma,Lucknow,North
C1294,15332.3,1374.04,1,2025-02-22,2025-02-22,0,Eva Srinivas,Kolkata,East
C1295,39672.0,8920.68,1,2025-08-12,2025-08-12,0,Eva Tata,Surat,West
C1296,88359.2,19557.77,1,2023-11-24,2023-11-24,0,Eva Varghese,Chandigarh,North
C1297,95412.5,8222.59,1,2025-05-08,2025-05-08,0,Faiyaz Aggarwal,Chandigarh,North
C1298,74833.4,17454.37,1,2023-11-14,2023-11-14,0,Faiyaz Andra,Goa,West
C1299,289180.0,45698.23,1,2024-09-16,2024-09-16,0,Faiyaz Apte,Ranchi,East
C13,16344.0,3724.06,1,2023-12-02,2023-12-02,0,Aaina Lalla,Ranchi,East
C130,50990.0,11837.53,1,2024-11-09,2024-11-09,0,Aayush Toor,Kolkata,East
C1300,59130.0,8281.68,1,2024-03-29,2024-03-29,0,Faiyaz Borah,Bangalore,South
C1301,35556.6,2974.74,1,2024-11-16,2024-11-16,0,Faiyaz Borde,Delhi,North
C1302,70674.3,17235.76,1,2025-10-02,2025-10-02,0,Faiyaz Chada,Chandigarh,North
C1303,24820.0,4229.35,1,2025-05-08,2025-05-08,0,Faiyaz Chadha,Lucknow,North
C1304,158600.0,37260.34,1,2025-02-12,2025-02-12,0,Faiyaz Dara,Coimbatore,South
C1305,106313.55,22450.43,1,2024-12-03,2024-12-03,0,Faiyaz Dasgupta,Hyderabad,South
C1306,61800.0,6873.22,1,2024-02-23,2024-02-23,0,Faiyaz Dayal,Patna,East
C1307,9644.0,693.05,1,2024-03-14,2024-03-14,0,Faiyaz Garde,Patna,East
C1308,43772.4,5426.96,1,2024-09-23,2024-09-23,0,Faiyaz Gole,Coimbatore,South
C1309,144320.0,9359.79,1,2024-08-20,2024-08-20,0,Faiyaz Gour,Bangalore,South
C131,8998.4,1891.32,1,2024-09-08,2024-09-08,0,Abram Aggarwal,Chennai,South
C1310,229353.6,51734.83,1,2025-04-21,2025-04-21,0,Faiyaz Gulati,Mumbai,West
C1311,85438.6,10418.46,1,2023-10-18,2023-10-18,0,Faiyaz Issac,Kolkata,East
C1312,115526.9,28589.33,1,2024-05-04,2024-05-04,0,Faiyaz Mand,Amritsar,North
C1313,235756.75,32490.83,1,2023-11-12,2023-11-12,0,Faiyaz Rattan,Ahmedabad,West
C1314,50563.75,3476.27,1,2025-02-28,2025-02-28,0,Faiyaz Ravel,Delhi,North
C1315,328101.5,47968.41,1,2024-04-22,2024-04-22,0,Faiyaz Saha,Pune,West
C1316,115812.6,17064.87,1,2025-03-07,2025-03-07,0,Faiyaz Sandal,Bhubaneswar,East
C1317,176047.2,42930.82,1,2024-01-04,2024-01-04,0,Faiyaz Sarraf,Chennai,South
C1318,2178.35,315.45,1,2025-07-26,2025-07-26,0,Faiyaz Sawhney,Bhubaneswar,East
C1319,236025.6,17098.93,1,2023-11-03,2023-11-03,0,Faiyaz Soni,Delhi,North
C132,293572.0,37544.54,1,2023-11-11,2023-11-11,0,Abram Badal,Chennai,South
C1320,129969.0,13215.51,1,2024-05-13,2024-05-13,0,Faiyaz Srinivas,Bangalore,South
C1321,50990.4,9654.26,1,2024-12-04,2024-12-04,0,Faiyaz Thaman,Kolkata,East
C1322,48009.2,5845.32,1,2024-03-02,2024-03-02,0,Faiyaz Tiwari,Hyderabad,South
C1323,69250.0,15896.58,1,2024-11-11,2024-11-11,0,Faiyaz Yadav,Bhubaneswar,East
C1324,32949.4,2584.71,1,2025-08-12,2025-08-12,0,Farhan Bajaj,Pune,West
C1325,59384.8,4116.67,1,2024-12-04,2024-12-04,0,Farhan Bhatti,Lucknow,North
C1326,19015.2,4365.82,1,2024-08-28,2024-08-28,0,Farhan Chhabra,Chennai,South
C1327,214496.0,13543.77,1,2024-02-28,2024-02-28,0,Farhan Dave,Amritsar,North
C1328,272724.0,47541.58,1,2025-08-01,2025-08-01,0,Farhan De,Ahmedabad,West
C1329,12934.8,2380.71,1,2025-07-19,2025-07-19,0,Farhan Dutt,Lucknow,North
C133,5527.8,923.99,1,2023-11-06,2023-11-06,0,Abram Balasubramanian,Chandigarh,North
C1330,154626.9,7902.21,1,2025-08-21,2025-08-21,0,Farhan Golla,Guwahati,East
C1331,23809.0,2711.17,1,2023-11-17,2023-11-17,0,Farhan Joshi,Chennai,South
C1332,127485.6,9311.45,1,2024-04-27,2024-04-27,0,Farhan Kala,Delhi,North
C1333,28541.3,3394.96,1,2025-07-31,2025-07-31,0,Farhan Kale,Goa,West
C1334,53687.7,8755.04,1,2025-06-16,2025-06-16,0,Farhan Kari,Delhi,North
C1335,64034.75,13472.26,1,2023-11-27,2023-11-27,0,Farhan Kata,Lucknow,North
C1336,91027.2,20804.21,1,2023-10-28,2023-10-28,0,Farhan Kumar,Surat,West
C1337,97152.45,6364.08,1,2024-10-06,2024-10-06,0,Farhan Mallick,Thiruvananthapuram,South
C1338,63654.0,14559.87,1,2024-12-06,2024-12-06,0,Farhan Rajagopalan,Surat,West
C1339,35183.2,6698.47,1,2025-07-02,2025-07-02,0,Farhan Ramachandran,Ahmedabad,West
C134,203159.4,27827.34,1,2025-08-10,2025-08-10,0,Abram Bansal,Pune,West
C1340,267053.0,64508.18,1,2025-08-07,2025-08-07,0,Farhan Saran,Ahmedabad,West
C1341,81404.5,8267.53,1,2024-11-23,2024-11-23,0,Farhan Sarkar,Chennai,South
C1342,120190.2,19480.82,1,2025-09-12,2025-09-12,0,Farhan Yadav,Lucknow,North
C1343,120327.0,25226.34,1,2024-05-19,2024-05-19,0,Fateh Apte,Pune,West
C1344,22348.0,2065.85,1,2024-01-20,2024-01-20,0,Fateh Bahl,Chandigarh,North
C1345,102887.3,5984.91,2,2023-10-18,2024-04-25,190,Fateh Bakshi,Hyderabad,South
C1346,15453.9,2299.55,1,2025-02-19,2025-02-19,0,Fateh Bhattacharyya,Patna,East
C1347,336766.5,17376.34,1,2025-01-19,2025-01-19,0,Fateh Bhavsar,Hyderabad,South
C1348,124940.8,8951.74,1,2024-12-15,2024-12-15,0,Fateh Brahmbhatt,Bhubaneswar,East
C1349,23913.05,2812.38,1,2024-09-08,2024-09-08,0,Fateh Chana,Hyderabad,South
C135,36304.2,5994.44,1,2024-10-17,2024-10-17,0,Abram Baral,Kolkata,East
C1350,15214.25,2757.76,1,2025-05-28,2025-05-28,0,Fateh Chaudhari,Bangalore,South
C1351,250192.8,57427.33,1,2025-05-22,2025-05-22,0,Fateh Cheema,Ranchi,East
C1352,12908.8,2209.07,1,2025-08-23,2025-08-23,0,Fateh Das,Patna,East
C1353,135453.5,25272.379999999997,2,2024-03-08,2024-11-17,254,Fateh Dhar,Thiruvananthapuram,South
C1354,182130.0,35596.46,1,2024-03-16,2024-03-16,0,Fateh Edwin,Mumbai,West
C1355,76692.0,9755.04,1,2025-02-25,2025-02-25,0,Fateh Gandhi,Chandigarh,North
C1356,339824.5,35606.12,1,2024-09-15,2024-09-15,0,Fateh Gola,Guwahati,East
C1357,306705.0,54809.56,1,2024-04-17,2024-04-17,0,Fateh Iyengar,Amritsar,North
C1358,76150.4,10882.58,1,2024-10-25,2024-10-25,0,Fateh Jha,Lucknow,North
C1359,42073.6,2289.72,1,2025-04-18,2025-04-18,0,Fateh Kala,Ranchi,East
C136,2616.0,175.66,1,2024-08-25,2024-08-25,0,Abram Basak,Mumbai,West
C1360,103523.4,12449.98,1,2024-01-03,2024-01-03,0,Fateh Karan,Mumbai,West
C1361,236048.0,19600.82,1,2024-06-02,2024-06-02,0,Fateh Khanna,Amritsar,North
C1362,376668.0,64447.299999999996,2,2023-12-04,2025-03-19,471,Fateh Madan,Surat,West
C1363,10965.0,1855.69,1,2025-04-18,2025-04-18,0,Fateh Maharaj,Amritsar,North
C1364,143782.4,32187.92,1,2024-12-05,2024-12-05,0,Fateh Rajagopal,Guwahati,East
C1365,43644.0,2349.3,1,2024-12-11,2024-12-11,0,Fateh Rama,Amritsar,North
C1366,192607.2,44323.62,1,2024-08-21,2024-08-21,0,Fateh Sahota,Amritsar,North
C1367,86385.6,6971.98,1,2025-03-08,2025-03-08,0,Fateh Sama,Goa,West
C1368,33717.8,5056.32,1,2024-09-24,2024-09-24,0,Fateh Shah,Patna,East
C1369,159880.0,13769.85,1,2024-12-01,2024-12-01,0,Fateh Shroff,Delhi,North
C137,35051.45,8215.55,1,2024-06-04,2024-06-04,0,Abram Bhalla,Coimbatore,South
C1370,34143.65,7509.28,1,2024-05-23,2024-05-23,0,Fateh Tak,Bangalore,South
C1371,255584.2,24050.17,1,2025-08-24,2025-08-24,0,Fateh Tripathi,Jaipur,North
C1372,131204.0,10020.28,1,2024-11-21,2024-11-21,0,Gatik Banerjee,Coimbatore,South
C1373,18730.4,2265.41,1,2023-10-12,2023-10-12,0,Gatik Bhardwaj,Mumbai,West
C1374,36016.8,6971.28,1,2025-08-04,2025-08-04,0,Gatik Boase,Delhi,North
C1375,181726.2,25378.9,1,2025-09-19,2025-09-19,0,Gatik Bora,Kolkata,East
C1376,26000.0,3546.45,1,2025-06-12,2025-06-12,0,Gatik Chahal,Bangalore,South
C1377,264.1,19.12,1,2024-11-04,2024-11-04,0,Gatik Chaudhary,Patna,East
C1378,138376.6,31390.34,1,2023-12-28,2023-12-28,0,Gatik Chawla,Surat,West
C1379,15975.0,1906.84,1,2023-11-18,2023-11-18,0,Gatik Choudhry,Goa,West
C138,271944.0,23716.74,1,2024-04-20,2024-04-20,0,Abram Brar,Lucknow,North
C1380,40041.6,7720.35,1,2024-05-13,2024-05-13,0,Gatik Choudhury,Goa,West
C1381,17949.6,2704.4,1,2024-03-28,2024-03-28,0,Gatik Comar,Pune,West
C1382,48281.4,3861.9,1,2024-05-30,2024-05-30,0,Gatik Guha,Hyderabad,South
C1383,27140.55,3677.0,1,2024-08-09,2024-08-09,0,Gatik Jayaraman,Guwahati,East
C1384,137182.0,12922.77,1,2023-10-19,2023-10-19,0,Gatik Madan,Pune,West
C1385,66236.4,10801.54,1,2025-03-21,2025-03-21,0,Gatik Ratta,Coimbatore,South
C1386,172866.75,39437.91,1,2024-01-11,2024-01-11,0,Gatik Ravi,Pune,West
C1387,99430.40000000001,12736.119999999999,2,2025-07-01,2025-08-22,52,Gatik Savant,Surat,West
C1388,9055.4,990.64,1,2025-03-16,2025-03-16,0,Gatik Shan,Goa,West
C1389,58821.0,9062.46,1,2024-11-12,2024-11-12,0,Gatik Sharma,Ahmedabad,West
C139,24437.6,1504.09,1,2024-07-03,2024-07-03,0,Abram Chaudhary,Jaipur,North
C1390,220490.0,26191.56,1,2024-10-04,2024-10-04,0,Gatik Singh,Pune,West
C1391,4054.5,598.77,1,2024-08-19,2024-08-19,0,Gatik Sodhi,Thiruvananthapuram,South
C1392,25508.45,6049.36,1,2025-07-19,2025-07-19,0,Gatik Viswanathan,Patna,East
C1393,230403.6,36781.62,1,2024-10-29,2024-10-29,0,Gokul Baral,Delhi,North
C1394,15434.3,2682.4,1,2024-08-01,2024-08-01,0,Gokul Bava,Surat,West
C1395,76432.0,11013.85,1,2025-07-26,2025-07-26,0,Gokul Bhagat,Chandigarh,North
C1396,373500.0,43137.24,1,2024-10-16,2024-10-16,0,Gokul Bhatnagar,Ranchi,East
C1397,58065.3,6649.68,1,2025-01-12,2025-01-12,0,Gokul Bora,Amritsar,North
C1398,200404.5,47036.01,1,2024-05-28,2024-05-28,0,Gokul Chacko,Hyderabad,South
C1399,96694.40000000001,18674.69,2,2023-12-14,2024-06-06,175,Gokul Dixit,Delhi,North
C14,198667.8,15961.65,1,2025-03-04,2025-03-04,0,Aaina Lanka,Delhi,North
C140,127862.4,7221.46,1,2025-06-02,2025-06-02,0,Abram Chaudry,Pune,West
C1400,104215.95,9789.8,1,2025-09-30,2025-09-30,0,Gokul Doctor,Surat,West
C1401,115034.4,26411.38,1,2025-06-04,2025-06-04,0,Gokul Ganguly,Bangalore,South
C1402,159454.05,13180.19,1,2024-07-03,2024-07-03,0,Gokul Hayer,Amritsar,North
C1403,210427.2,37602.44,1,2025-06-04,2025-06-04,0,Gokul Kale,Delhi,North
C1404,182761.95,11128.97,1,2025-05-22,2025-05-22,0,Gokul Kamdar,Chennai,South
C1405,79212.0,6199.67,1,2025-05-26,2025-05-26,0,Gokul Kari,Delhi,North
C1406,355216.5,38822.67,1,2024-07-01,2024-07-01,0,Gokul Karnik,Patna,East
C1407,130077.2,27959.59,1,2025-05-10,2025-05-10,0,Gokul Kaur,Surat,West
C1408,132075.9,21008.52,1,2023-11-24,2023-11-24,0,Gokul Keer,Goa,West
C1409,8438.4,817.39,1,2025-04-07,2025-04-07,0,Gokul Lata,Hyderabad,South
C141,358200.0,58879.57,1,2024-10-30,2024-10-30,0,Abram Date,Goa,West
C1410,54500.3,6296.6,1,2025-09-10,2025-09-10,0,Gokul Mahal,Surat,West
C1411,35484.8,8739.15,1,2024-02-08,2024-02-08,0,Gokul Maharaj,Amritsar,North
C1412,6175.8,376.16,1,2025-03-06,2025-03-06,0,Gokul Ramaswamy,Chennai,South
C1413,233980.0,56094.79,1,2025-06-05,2025-06-05,0,Gokul Sawhney,Goa,West
C1414,262557.2,26050.67,1,2023-10-09,2023-10-09,0,Gokul Soman,Patna,East
C1415,98708.0,19972.09,1,2024-08-08,2024-08-08,0,Hansh Bal,Chennai,South
C1416,67752.65,10348.3,1,2024-12-19,2024-12-19,0,Hansh Balakrishnan,Patna,East
C1417,61922.9,11144.15,1,2025-05-16,2025-05-16,0,Hansh Bali,Guwahati,East
C1418,210268.0,33643.36,1,2024-04-22,2024-04-22,0,Hansh Bhandari,Ranchi,East
C1419,102792.6,9117.52,1,2024-07-16,2024-07-16,0,Hansh Bobal,Goa,West
C142,177471.4,28394.16,1,2024-05-14,2024-05-14,0,Abram Datta,Lucknow,North
C1420,45014.4,5198.44,1,2023-11-15,2023-11-15,0,Hansh Borah,Chandigarh,North
C1421,93586.7,20925.31,1,2024-08-10,2024-08-10,0,Hansh Chaudhuri,Bhubaneswar,East
C1422,223864.65,42668.77,1,2024-11-03,2024-11-03,0,Hansh Dara,Bangalore,South
C1423,108072.0,21673.56,1,2023-11-14,2023-11-14,0,Hansh De,Kolkata,East
C1424,103724.0,23260.05,1,2025-02-07,2025-02-07,0,Hansh Ghosh,Bhubaneswar,East
C1425,79924.65,18762.37,1,2025-02-10,2025-02-10,0,Hansh Kaul,Surat,West
C1426,136432.0,33682.96,1,2025-07-13,2025-07-13,0,Hansh Krish,Jaipur,North
C1427,36038.25,2277.92,1,2024-12-15,2024-12-15,0,Hansh Kurian,Bangalore,South
C1428,28628.8,4511.67,1,2024-08-12,2024-08-12,0,Hansh Rajagopal,Goa,West
C1429,310512.0,69855.18,1,2024-08-19,2024-08-19,0,Hansh Ram,Chennai,South
C143,26063.0,4375.72,1,2025-03-02,2025-03-02,0,Abram Gara,Hyderabad,South
C1430,272830.0,49265.05,1,2024-03-16,2024-03-16,0,Hansh Randhawa,Ahmedabad,West
C1431,38335.5,8363.79,1,2024-05-05,2024-05-05,0,Hansh Ray,Goa,West
C1432,29415.6,5836.71,1,2023-11-10,2023-11-10,0,Hansh Sankaran,Chandigarh,North
C1433,269914.0,65933.8,1,2023-10-31,2023-10-31,0,Hansh Sundaram,Hyderabad,South
C1434,19561.5,4391.08,1,2024-05-07,2024-05-07,0,Hansh Tak,Chennai,South
C1435,211820.0,13989.73,1,2023-11-24,2023-11-24,0,Hansh Tank,Goa,West
C1436,60494.4,12705.82,1,2025-09-17,2025-09-17,0,Hansh Tata,Kolkata,East
C1437,16017.6,2800.68,1,2025-08-20,2025-08-20,0,Hansh Thaker,Hyderabad,South
C1438,97600.5,7876.06,1,2025-08-16,2025-08-16,0,Hansh Varty,Ahmedabad,West
C1439,138529.6,21892.54,1,2024-01-28,2024-01-28,0,Hansh Warrior,Thiruvananthapuram,South
C144,271340.0,43514.49,1,2025-02-21,2025-02-21,0,Abram Gera,Mumbai,West
C1440,168093.0,9289.73,1,2025-09-15,2025-09-15,0,Hansh Yadav,Ranchi,East
C1441,359460.0,64220.07,1,2025-09-13,2025-09-13,0,Hazel Barman,Patna,East
C1442,206024.6,30673.95,1,2024-03-08,2024-03-08,0,Hazel Bawa,Patna,East
C1443,8420.0,711.7,1,2025-06-05,2025-06-05,0,Hazel Bedi,Chennai,South
C1444,137168.0,33083.87,1,2024-01-09,2024-01-09,0,Hazel Chakrabarti,Bangalore,South
C1445,216543.0,40729.07,1,2023-12-01,2023-12-01,0,Hazel Chatterjee,Lucknow,North
C1446,74069.6,7416.91,1,2024-09-23,2024-09-23,0,Hazel Choudhury,Amritsar,North
C1447,179616.0,31493.85,1,2025-02-23,2025-02-23,0,Hazel Desai,Patna,East
C1448,77684.4,9106.58,1,2023-10-30,2023-10-30,0,Hazel Deshpande,Hyderabad,South
C1449,235036.0,18424.08,1,2024-12-30,2024-12-30,0,Hazel Dhar,Hyderabad,South
C145,2347.7,408.21,1,2023-12-12,2023-12-12,0,Abram Hayer,Coimbatore,South
C1450,27569.7,6420.7,1,2024-05-20,2024-05-20,0,Hazel Dyal,Guwahati,East
C1451,324859.5,53183.45,1,2024-10-21,2024-10-21,0,Hazel Hayre,Jaipur,North
C1452,15455.7,3606.43,1,2024-07-17,2024-07-17,0,Hazel Kade,Jaipur,North
C1453,180657.0,11945.18,1,2024-11-09,2024-11-09,0,Hazel Kibe,Goa,West
C1454,24655.5,2317.42,1,2024-09-23,2024-09-23,0,Hazel Kulkarni,Hyderabad,South
C1455,31801.25,6993.66,1,2025-01-29,2025-01-29,0,Hazel Kunda,Lucknow,North
C1456,74993.8,5611.62,1,2025-08-07,2025-08-07,0,Hazel Ramachandran,Chandigarh,North
C1457,37690.2,2498.5,1,2025-04-26,2025-04-26,0,Hazel Ramakrishnan,Pune,West
C1458,75696.0,17454.75,1,2025-05-18,2025-05-18,0,Hazel Ratti,Chandigarh,North
C1459,15443.2,1764.79,1,2024-11-01,2024-11-01,0,Hazel Reddy,Bhubaneswar,East
C146,124761.6,27591.91,1,2024-11-16,2024-11-16,0,Abram Khurana,Surat,West
C1460,200343.3,15779.09,1,2024-04-16,2024-04-16,0,Hazel Shanker,Bangalore,South
C1461,18518.4,2273.75,1,2023-10-04,2023-10-04,0,Hazel Sinha,Guwahati,East
C1462,89147.2,8304.75,1,2025-05-03,2025-05-03,0,Hazel Sundaram,Amritsar,North
C1463,58985.5,7879.2,1,2024-05-27,2024-05-27,0,Hazel Varma,Guwahati,East
C1464,51112.2,10325.64,1,2025-08-07,2025-08-07,0,Hazel Varty,Patna,East
C1465,3832.3,425.59,1,2025-02-19,2025-02-19,0,Hazel Yogi,Guwahati,East
C1466,115912.0,19267.8,1,2024-01-26,2024-01-26,0,Heer Bala,Lucknow,North
C1467,55143.7,5719.02,1,2025-02-21,2025-02-21,0,Heer Balan,Guwahati,East
C1468,102049.2,9696.14,1,2025-10-03,2025-10-03,0,Heer Banik,Jaipur,North
C1469,125907.3,30852.36,1,2025-01-19,2025-01-19,0,Heer Chatterjee,Chandigarh,North
C147,127910.0,10570.02,1,2024-04-05,2024-04-05,0,Abram Lata,Delhi,North
C1470,17904.0,2671.04,1,2024-03-21,2024-03-21,0,Heer Cheema,Mumbai,West
C1471,12113.1,2407.52,1,2024-11-30,2024-11-30,0,Heer Dar,Coimbatore,South
C1472,76535.8,7558.5,1,2024-10-09,2024-10-09,0,Heer Dara,Delhi,North
C1473,38989.5,5105.08,1,2025-02-23,2025-02-23,0,Heer Dhawan,Pune,West
C1474,56828.8,5863.92,1,2024-10-16,2024-10-16,0,Heer Dugal,Guwahati,East
C1475,71208.2,4701.11,1,2025-08-31,2025-08-31,0,Heer Dugar,Amritsar,North
C1476,178614.0,26419.34,1,2025-01-19,2025-01-19,0,Heer Ghosh,Coimbatore,South
C1477,250950.4,35255.58,1,2024-12-22,2024-12-22,0,Heer Johal,Jaipur,North
C1478,32220.2,5866.21,1,2023-10-30,2023-10-30,0,Heer Korpal,Kolkata,East
C1479,6171.0,856.03,1,2025-08-29,2025-08-29,0,Heer Kumar,Ahmedabad,West
C148,288921.6,14845.82,1,2024-08-10,2024-08-10,0,Abram Mahajan,Goa,West
C1480,20960.0,2875.86,1,2024-07-07,2024-07-07,0,Heer Kuruvilla,Pune,West
C1481,148165.8,28610.94,1,2025-04-01,2025-04-01,0,Heer Lal,Kolkata,East
C1482,253683.2,28531.58,1,2025-06-23,2025-06-23,0,Heer Lata,Delhi,North
C1483,167871.0,10701.22,1,2024-04-14,2024-04-14,0,Heer Raj,Goa,West
C1484,177196.8,21583.02,1,2023-10-30,2023-10-30,0,Heer Raman,Ahmedabad,West
C1485,29835.0,2153.01,1,2024-06-03,2024-06-03,0,Heer Saini,Hyderabad,South
C1486,17748.0,4403.6,1,2025-05-16,2025-05-16,0,Heer Saran,Mumbai,West
C1487,63268.8,10536.95,1,2024-10-19,2024-10-19,0,Heer Sathe,Amritsar,North
C1488,123082.95,28621.7,1,2023-11-28,2023-11-28,0,Heer Solanki,Chandigarh,North
C1489,40764.0,8950.88,1,2024-06-09,2024-06-09,0,Heer Subramaniam,Ranchi,East
C149,193075.8,18580.58,1,2024-11-27,2024-11-27,0,Abram Mani,Chandigarh,North
C1490,80540.0,16510.28,2,2023-11-28,2025-09-09,651,Heer Tara,Patna,East
C1491,104764.2,7899.96,1,2024-03-09,2024-03-09,0,Heer Varghese,Bangalore,South
C1492,134611.1,26815.83,1,2024-07-15,2024-07-15,0,Heer Varty,Coimbatore,South
C1493,124213.05,30220.19,1,2025-05-29,2025-05-29,0,Himmat Ahluwalia,Bhubaneswar,East
C1494,17120.0,1933.29,1,2025-09-22,2025-09-22,0,Himmat Bahri,Thiruvananthapuram,South
C1495,65484.0,3895.12,1,2024-11-25,2024-11-25,0,Himmat Bhagat,Bhubaneswar,East
C1496,12030.4,2409.33,1,2024-01-08,2024-01-08,0,Himmat Choudhary,Surat,West
C1497,39576.0,6562.33,1,2024-05-27,2024-05-27,0,Himmat Gaba,Lucknow,North
C1498,147985.2,8141.62,1,2025-08-28,2025-08-28,0,Himmat Jhaveri,Ahmedabad,West
C1499,83685.6,12244.9,1,2024-04-22,2024-04-22,0,Himmat Kashyap,Chennai,South
C15,276288.5,50119.67,1,2024-09-14,2024-09-14,0,Aaina Maharaj,Amritsar,North
C150,294008.0,18131.14,1,2024-06-26,2024-06-26,0,Abram Ram,Kolkata,East
C1500,380045.0,87688.21,1,2025-07-22,2025-07-22,0,Himmat Khare,Bangalore,South
C1501,88210.8,18676.64,1,2024-06-03,2024-06-03,0,Himmat Mannan,Lucknow,North
C1502,16960.0,2057.37,1,2025-05-21,2025-05-21,0,Himmat Ramanathan,Chennai,South
C1503,54603.0,7129.22,1,2024-10-14,2024-10-14,0,Himmat Ratta,Chennai,South
C1504,123979.2,9231.41,1,2024-11-26,2024-11-26,0,Himmat Rout,Bangalore,South
C1505,184080.0,43927.31,1,2024-12-03,2024-12-03,0,Himmat Sandhu,Delhi,North
C1506,129056.0,28396.22,1,2025-07-28,2025-07-28,0,Himmat Srinivasan,Chennai,South
C1507,30517.8,3486.02,1,2024-06-21,2024-06-21,0,Himmat Tak,Coimbatore,South
